# id routmount q u
494	0.02	-0.0004266	0.0011383
495	0.02	0.0038807	0.0158896
496	0.02	0.0077391	0.0199728
497	0.02	0.0238122	0.0011442
498	0.02	-0.0268660	-0.0071626
499	0.02	-0.0036147	0.0106850
500	0.02	-0.0094562	0.0048139
501	0.02	-0.0082492	0.0101357
502	0.02	-0.0295894	-0.0043652
503	0.02	-0.0177601	0.0199437
504	0.08	0.0149252	0.0174802
505	0.08	0.0539720	0.0115128
506	0.08	0.0256244	0.0030544
507	0.08	0.0071069	0.0066407
508	0.08	0.0168183	0.0059262
509	0.08	0.0239711	0.0039013
510	0.08	-0.0013083	0.0032413
511	0.08	-0.0082030	0.0052595
512	0.17	-0.0429669	0.0373729
513	0.17	0.0084054	0.0048981
514	0.17	-0.0333939	0.0173313
515	0.17	0.0102127	0.0263143
516	0.17	0.0121323	0.0275964
517	0.17	-0.0174756	0.0358708
518	0.17	-0.0055834	0.0408396
519	0.17	-0.0063081	0.0125010
520	0.17	0.0124536	0.0283336
521	0.17	0.0144151	0.0397009
522	0.17	-0.0005665	0.0017157
523	0.17	0.0300399	0.0312036
524	0.17	-0.0023340	0.0008947
525	0.17	0.0160798	0.0357589
526	0.17	0.0331246	0.0504338
527	0.17	0.0081099	0.0413823
528	0.17	-0.0062074	0.0215781
529	0.17	-0.0058107	0.0363350
530	0.17	0.0100731	0.0051559
531	0.17	0.0249622	0.0047356
532	0.17	-0.0156262	0.0335447
533	0.17	0.0065723	0.0384023
534	0.17	-0.0083516	0.0342893
535	0.17	0.0027291	0.0141571
536	0.17	0.0071883	0.0261035
537	0.17	-0.0263174	-0.0012568
538	0.17	-0.0121159	0.0205729
539	0.02	-0.0218501	-0.0037486
540	0.02	-0.0132343	-0.0049520
541	0.02	-0.0034394	-0.0023243
542	1.16	-0.0021850	0.0343209
543	1.16	-0.0122187	-0.0176683
544	1.16	-0.0186295	-0.0087060
545	1.16	-0.0093580	-0.0254729
546	1.16	-0.0009753	-0.0032472
547	1.16	-0.0230347	-0.0032795
548	1.16	-0.0295968	-0.0163527
549	1.16	-0.0188255	-0.0115798
550	1.16	-0.0183216	-0.0036497
551	1.16	-0.0360943	-0.0275065
552	1.16	-0.0062356	0.0172287
553	1.16	-0.0155042	-0.0086598
554	1.16	-0.0011142	0.0022808
555	1.16	-0.0231495	0.0034047
556	1.16	-0.0710763	-0.0170481
557	1.16	-0.0177652	-0.0055006
558	1.16	0.0181182	0.0167459
559	1.16	-0.0355636	-0.0048518
560	1.16	-0.0524537	0.0022260
561	1.16	-0.0405811	-0.0073697
562	-0.04	-0.0058356	-0.0146402
563	-0.04	-0.0043360	0.0035291
564	-0.04	0.0165520	0.0009256
565	-0.04	-0.0026861	-0.0052647
566	-0.04	-0.0097922	0.0053484
567	0.01	-0.0076473	-0.0095568
568	0.01	-0.0165279	-0.0032883
569	0.45	0.0392678	0.0316782
570	0.45	-0.0457163	-0.0119439
571	0.45	-0.0285689	0.0179480
572	0.45	-0.0017721	-0.0012792
573	0.45	-0.0132301	0.0117189
574	0.45	0.0059406	0.0068377
575	0.16	-0.0237486	-0.0017147
576	0.16	-0.0097482	0.0134859
577	0.16	0.0162697	0.0355411
578	0.16	-0.0093043	-0.0026090
579	0.16	-0.0098253	0.0007376
580	0.16	-0.0155412	-0.0028323
581	0.16	-0.0116320	0.0061769
582	0.16	-0.0143416	-0.0071047
583	0.16	-0.0047574	0.0084904
584	0.16	-0.0321878	0.0262794
585	0.16	-0.0197581	-0.0179048
586	0.16	-0.0170943	0.0048485
587	0.10	-0.0294501	0.0072742
588	0.10	-0.0195283	0.0069532
589	0.10	-0.0057831	0.0114770
590	0.10	0.0027505	0.0054840
591	0.10	-0.0139306	0.0197035
592	0.10	0.0007527	0.0099700
593	0.10	0.0006803	0.0048437
594	0.10	-0.0024105	0.0036523
595	0.10	-0.0003696	0.0231833
596	0.10	-0.0146102	-0.0041223
597	0.22	0.0096417	-0.0067052
598	0.22	-0.0049905	-0.0001597
599	-0.03	-0.0192576	-0.0084007
600	-0.03	-0.0054999	-0.0048545
601	-0.09	-0.0205035	-0.0022374
602	-0.09	-0.0173080	-0.0117411
603	-0.09	-0.0027503	-0.0034376
604	0.08	-0.0027967	-0.0060090
